Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Playlist Name,Playlist URI
2gG6IqL2enOyLdluSTcTTS,We Made It,We Made It,H.E.R.,06/11/2021,314848,56,molly.verrone,2021-06-14T16:36:35Z,"alternative r&b,dance pop,pop,r&b",0.552,0.745,2,-4.798,1,0.0448,0.0771,0.000141,0.175,0.153,116.092,4,2021,4QyoBbMlYdgUA64lRHzQRj
2ixabSVbccs9np9r5CpbWW,Don't Judge Me,Don't Judge Me,"FKA twigs,Headie One,Fred again..",01/26/2021,213679,52,frank.gibase,2021-02-03T14:41:29Z,"afrofuturism,alternative r&b,art pop,dance pop,escape room,experimental r&b,pop,trip hop,uk hip hop",0.61,0.625,9,-8.393,0,0.38,0.454,0.0043,0.109,0.236,96.063,4,2021,5NTX91pTinSo9FZyW8WStG
2Ms8MDDtYBw7M3K5F3EqPX,Dumb Love,Dumb Love,Mimi Webb,06/11/2021,207068,76,molly.verrone,2021-06-14T16:37:21Z,"alt z,dance pop,gen z singer-songwriter,pop,uk pop",0.569,0.422,0,-5.856,1,0.0302,0.0296,0,0.0613,0.175,76.96,4,2021,4QyoBbMlYdgUA64lRHzQRj
2pSsHnjAgEPjHmet7ChlHQ,Coming Back (feat. SZA),Friends That Break Your Heart,"James Blake,SZA",10/08/2021,195905,71,trey.mcmillon,2021-11-22T21:35:30Z,"alternative r&b,art pop,indie r&b,indie soul,uk alternative pop,pop,r&b,rap",0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,4,2021,41UsNnbA7eDB3yVhEBu4ul
2stbjvpFujerfDUuUUPX7o,breadwinner,star-crossed,Kacey Musgraves,09/10/2021,200840,74,frank.gibase,2021-12-15T01:19:24Z,"contemporary country,country dawn,pop,texas country",0.866,0.508,8,-8.591,0,0.058,0.769,0.00000835,0.11,0.476,117.951,4,2021,5NTX91pTinSo9FZyW8WStG
2vSq4chJ1DUBjHDrU024AO,Shade of Yellow,One Foot In Front Of The Other,Griff,06/18/2021,156963,56,molly.verrone,2021-12-16T14:52:00Z,"alt z,dance pop,pop,uk pop",0.675,0.562,9,-5.99,1,0.0968,0.245,0.00109,0.103,0.655,79.916,1,2021,4QyoBbMlYdgUA64lRHzQRj
30y5OpD8TPAru2wsyZDD4S,That Funny Feeling,That Funny Feeling,Phoebe Bridgers,10/04/2021,400565,71,frank.gibase,2021-10-05T14:43:40Z,"indie pop,la indie",0.515,0.298,4,-11.499,1,0.0311,0.718,0.00000917,0.365,0.462,116.761,4,2021,5NTX91pTinSo9FZyW8WStG
3ArnNhm8z0ScjDKfGHSBRk,Hard Drive,An Overview on Phenomenal Nature,Cassandra Jenkins,02/19/2021,327440,50,frank.gibase,2021-02-19T15:06:40Z,"art pop,chamber pop,chamber psych,freak folk,indie folk,indie pop",0.589,0.627,9,-11.463,1,0.0359,0.299,0.566,0.0747,0.555,106.999,4,2021,5NTX91pTinSo9FZyW8WStG
3Cb8XH0Aa2joQIWKNKVlQ8,taking the heat,in defense of my own happiness,Joy Oladokun,06/04/2021,197520,35,molly.verrone,2021-06-04T16:56:40Z,"black americana,indie folk,indiecoustica,la pop,neo mellow",0.546,0.426,5,-8.433,1,0.0416,0.707,0.000111,0.112,0.232,79.881,4,2021,4QyoBbMlYdgUA64lRHzQRj
3DydI7vEHRh15tntt2aWJY,PradadaBang,USEE4YOURSELF,"IDK,Young Thug",06/04/2021,145897,52,trey.mcmillon,2021-12-08T19:46:16Z,"dmv rap,hip hop,rap,trap,underground hip hop,atl hip hop,atl trap,gangster rap,melodic rap",0.85,0.615,9,-6.6,0,0.271,0.0329,0,0.429,0.546,120.053,4,2021,41UsNnbA7eDB3yVhEBu4ul
3EPSnqfDkva43w9NdrfFmU,Change,I Don’t Live Here Anymore,The War On Drugs,10/29/2021,364333,64,frank.gibase,2021-12-07T02:31:36Z,"indie rock,philly indie",0.605,0.731,10,-6.938,1,0.0265,0.00391,0.25,0.368,0.638,123.986,4,2021,5NTX91pTinSo9FZyW8WStG
3iO9HBIBWvHwm7F6ZqYWNb,INDECISIVE,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,07/09/2021,195040,61,trey.mcmillon,2021-12-02T00:26:56Z,"alternative r&b,chill r&b,indie r&b,pop,r&b,scandinavian r&b,swedish soul",0.431,0.464,1,-6.087,0,0.16,0.439,0.0024,0.133,0.386,187.663,4,2021,41UsNnbA7eDB3yVhEBu4ul
3Jrk9luBt9SfHk96RJ08bJ,Once Twice Melody,Once Twice Melody,Beach House,12/08/2021,284906,56,frank.gibase,2021-12-15T01:39:27Z,"art pop,baltimore indie,dream pop,dreamo,modern dream pop",0.354,0.739,7,-11.031,0,0.0343,0.386,0.854,0.134,0.435,168.239,4,2021,5NTX91pTinSo9FZyW8WStG
3JXebpWufTcs8iegiRCBW7,Tick Tock,Tick Tock,Young Thug,08/20/2021,159240,66,trey.mcmillon,2021-12-10T21:26:37Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap",0.944,0.693,11,-8.605,0,0.266,0.00789,0,0.164,0.626,134.061,4,2021,41UsNnbA7eDB3yVhEBu4ul
3Kkjo3cT83cw09VJyrLNwX,Oh My God,30,Adele,11/19/2021,225148,94,molly.verrone,2021-12-03T17:34:35Z,"british soul,pop,pop soul,uk pop",0.534,0.725,1,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,4,2021,4QyoBbMlYdgUA64lRHzQRj
3p2wS6G159mBIU50xl7uvc,Future Starts Now,Future Starts Now,Kim Petras,08/27/2021,279270,67,frank.gibase,2021-10-29T21:48:30Z,"art pop,dance pop,electropop,escape room,pop,post-teen pop,transpop",0.693,0.853,6,-4.241,1,0.0503,0.00329,0.000193,0.123,0.432,119.948,4,2021,5NTX91pTinSo9FZyW8WStG
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),The Melodic Blue,"Baby Keem,Kendrick Lamar",09/10/2021,252262,80,trey.mcmillon,2021-12-01T18:37:29Z,"hip hop,rap,conscious hip hop,west coast rap",0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,4,2021,41UsNnbA7eDB3yVhEBu4ul
3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",evermore,Taylor Swift;HAIM,12/11/2020,215626,63,molly.verrone,2021-12-16T14:56:56Z,"pop,art pop,dance pop,indie pop,metropopolis,pop rock",0.546,0.613,7,-7.589,0,0.0264,0.418,0,0.103,0.535,79.015,4,2021,4QyoBbMlYdgUA64lRHzQRj
41YZXlOIGKmaa3RJpBn2Qy,Little Things,Little Things/Sparrow,Big Thief,08/10/2021,344822,54,frank.gibase,2021-08-11T13:09:45Z,"art pop,brooklyn indie,indie folk,indie pop,indie rock,small room",0.34,0.924,1,-5.077,1,0.0347,0.256,0.925,0.248,0.736,96.104,4,2021,5NTX91pTinSo9FZyW8WStG
46oHvXwpEZOFX518we1nJD,CORSO,CALL ME IF YOU GET LOST,Tyler The Creator,06/25/2021,146481,73,trey.mcmillon,2021-11-22T21:36:07Z,"hip hop,rap",0.703,0.845,10,-4.851,0,0.337,0.169,0,0.122,0.745,97.672,4,2021,41UsNnbA7eDB3yVhEBu4ul
4btFHqumCO31GksfuBLLv3,Overpass Graffiti,=,Ed Sheeran,10/29/2021,236906,90,molly.verrone,2021-12-16T14:57:14Z,"pop,uk pop",0.52,0.849,9,-3.794,0,0.186,0.00253,0,0.119,0.774,175.908,4,2021,4QyoBbMlYdgUA64lRHzQRj
4cktbXiXOapiLBMprHFErI,Memories,JORDI (Deluxe),Maroon 5,06/11/2021,189486,88,molly.verrone,2021-12-16T14:44:37Z,"pop,pop rock",0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,4,2021,4QyoBbMlYdgUA64lRHzQRj
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,Giveon",03/19/2021,198081,92,molly.verrone,2021-06-04T16:15:17Z,"canadian pop,pop,canadian contemporary r&b,r&b",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4,2021,4QyoBbMlYdgUA64lRHzQRj
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",11/12/2021,240226,85,molly.verrone,2021-12-16T14:55:55Z,"pop,uk pop",0.61,0.488,3,-6.918,1,0.0293,0.817,0,0.312,0.443,125.039,4,2021,4QyoBbMlYdgUA64lRHzQRj
4KD0lLJ4OGonZhBeKtct9I,Avalanche,Culture III,Migos,06/11/2021,206271,65,trey.mcmillon,2021-12-08T19:26:24Z,"atl hip hop,pop rap,rap,trap",0.917,0.623,1,-8.231,1,0.135,0.0985,0,0.0833,0.687,126.063,4,2021,41UsNnbA7eDB3yVhEBu4ul
4ksPH6sLYv9EJ2bXbT8iQH,AN ITERATION,ULTRAPOP,The Armed,04/16/2021,173154,43,frank.gibase,2021-12-15T19:23:04Z,"mathcore,modern rock",0.268,0.964,8,-4.944,0,0.129,0.0000591,0.833,0.73,0.174,164.058,4,2021,5NTX91pTinSo9FZyW8WStG
4L5IkQpsDTx5Ug7hvMrsx1,The Other Side,Heaux Tales,Jazmine Sullivan,01/08/2021,217706,54,trey.mcmillon,2021-12-08T19:02:05Z,"alternative r&b,dance pop,hip pop,neo soul,pop,pop r&b,pop rap,r&b,urban contemporary",0.561,0.621,11,-4.207,0,0.0424,0.0562,0,0.221,0.435,125.005,4,2021,41UsNnbA7eDB3yVhEBu4ul
4ReJJcpW8HtVnqzhf6DwNV,Close To You,Close To You,Dayglow,01/11/2021,194693,69,trey.mcmillon,2021-12-15T00:30:40Z,"austindie,indie pop,modern rock",0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,4,2021,41UsNnbA7eDB3yVhEBu4ul
4Y9BJZccHjVdHUkee0pBRa,We Win (Space Jam: A New Legacy) (and Kirk Franklin),We Win (Space Jam: A New Legacy),"Lil Baby,Kirk Franklin",05/21/2021,194999,53,trey.mcmillon,2021-12-08T16:00:03Z,"atl hip hop,atl trap,rap,trap,gospel,gospel r&b",0.448,0.921,1,-3.609,1,0.365,0.0184,0,0.748,0.42,83.762,4,2021,41UsNnbA7eDB3yVhEBu4ul
4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,05/21/2021,178146,96,molly.verrone,2021-06-04T16:15:12Z,pop,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4,2021,4QyoBbMlYdgUA64lRHzQRj
5BQHyj5Pb3dUY8W6TSjeTF,Waves of Blue,Waves of Blue,Majid Jordan,04/09/2021,208746,67,trey.mcmillon,2021-12-08T19:19:43Z,"alternative r&b,canadian contemporary r&b,pop,r&b,trap soul",0.652,0.861,6,-4.863,0,0.0565,0.00743,0.0000225,0.337,0.333,99.983,4,2021,41UsNnbA7eDB3yVhEBu4ul
5c549LWiKCWGvcDsZwMN6v,Soundgasm,Soundgasm,Rema,06/10/2021,204755,74,molly.verrone,2021-06-14T16:50:17Z,nigerian pop,0.805,0.525,6,-7.376,0,0.0638,0.119,0.00203,0.0779,0.693,100.033,4,2021,4QyoBbMlYdgUA64lRHzQRj
5CM1jEYAsLwhhQEUYwEBs7,king of the nosebleeds,king of the nosebleeds,gabriel black,04/08/2021,162997,47,molly.verrone,2021-04-11T15:23:24Z,modern alternative pop,0.549,0.502,10,-6.781,1,0.0308,0.339,0,0.122,0.371,157.041,4,2021,4QyoBbMlYdgUA64lRHzQRj
5DTBPQRHrBOnvzIF5XLBPq,September,It'll All Make Sense In The End,James Arthur,11/05/2021,220811,66,molly.verrone,2021-06-14T16:47:42Z,"pop,talent show,uk pop",0.643,0.547,9,-6.06,1,0.0396,0.13,0,0.0927,0.416,102.989,4,2021,4QyoBbMlYdgUA64lRHzQRj
5hVKXeJg1R9qGbrGW5eHNl,Reach Out,Reach Out / Olympus,"Sufjan Stevens,Angelo De Augustine",07/07/2021,223344,50,frank.gibase,2021-07-14T01:52:50Z,"baroque pop,chamber pop,freak folk,indie folk,singer-songwriter,indie pop,small room",0.562,0.315,0,-14.286,1,0.0395,0.928,0.0000179,0.11,0.324,82.982,4,2021,5NTX91pTinSo9FZyW8WStG
5iMRhOHzze2CujxHiJ6cRL,Street Runner,SoulFly,Rod Wave,03/26/2021,252021,73,trey.mcmillon,2021-12-14T15:59:25Z,florida rap,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,4,2021,41UsNnbA7eDB3yVhEBu4ul
5kUgMxXcpAdsnKumXs4J5Z,2010,2010,Earl Sweatshirt,11/19/2021,148027,69,frank.gibase,2021-11-20T19:55:23Z,"alternative hip hop,experimental hip hop,hip hop,rap,underground hip hop",0.823,0.79,7,-5.861,0,0.431,0.33,0.000001,0.262,0.545,105.476,4,2021,5NTX91pTinSo9FZyW8WStG
5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,Wave of You,Surfaces,04/09/2021,213842,73,molly.verrone,2021-04-10T14:42:10Z,"bedroom soul,pop",0.695,0.656,1,-6.038,1,0.0489,0.057,0,0.267,0.346,90.986,4,2021,4QyoBbMlYdgUA64lRHzQRj
5qXwFOkT3lrEonTzsYCeZ1,I Can Only Whisper (feat. BADBADNOTGOOD),ALPHA,"Charlotte Day Wilson,BADBADNOTGOOD",07/09/2021,164693,60,trey.mcmillon,2021-11-22T21:35:38Z,"alternative r&b,canadian contemporary r&b,indie r&b,indie soul,neo soul,alternative hip hop,canadian modern jazz,escape room,hip hop",0.611,0.446,2,-9.297,1,0.0355,0.192,0.0363,0.281,0.465,84.938,4,2021,41UsNnbA7eDB3yVhEBu4ul
5rAxxKYX4rlon81fxajuZq,benadryl submarine,volcanic bird enemy and the voiced concern,Lil Ugly Mane,10/12/2021,220306,48,frank.gibase,2021-11-05T23:57:54Z,"alternative hip hop,escape room,psychedelic hip hop,underground hip hop,virginia hip hop",0.673,0.906,5,-5.813,1,0.0406,0.0585,0.22,0.472,0.931,110.019,4,2021,5NTX91pTinSo9FZyW8WStG
5wJ9sSG7NItwu34jMnyxqa,Liz,Liz,Remi Wolf,06/01/2021,175866,70,trey.mcmillon,2021-12-02T00:27:30Z,"indie pop,modern alternative pop",0.665,0.788,5,-3.889,0,0.0857,0.142,0,0.317,0.63,80.476,4,2021,41UsNnbA7eDB3yVhEBu4ul
5XMtZsNkezcv695DQSZo0L,Awake,Hope For Sale,"Chiiild,Mahalia",07/23/2021,226733,59,trey.mcmillon,2021-12-02T00:17:45Z,"alternative r&b,indie r&b,chill r&b,dance pop,indie anthem-folk,indie soul,pop,r&b,uk contemporary r&b",0.519,0.58,0,-7.439,0,0.0439,0.33,0.0575,0.113,0.692,83.978,4,2021,41UsNnbA7eDB3yVhEBu4ul
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Missing Piece,Vance Joy,05/19/2021,217408,79,molly.verrone,2021-12-16T14:52:54Z,"folk-pop,modern rock,pop,pop rock",0.628,0.877,0,-4.205,1,0.046,0.0155,0.00000597,0.113,0.721,101.992,4,2021,4QyoBbMlYdgUA64lRHzQRj
5zNW5ARjYhJQJz1AChP33n,Thot Shit,Thot Shit,Megan Thee Stallion,06/11/2021,184634,82,molly.verrone,2021-06-14T16:27:32Z,"houston rap,pop,trap queen",0.95,0.693,9,-3.424,1,0.0898,0.0133,0,0.173,0.891,130.02,4,2021,4QyoBbMlYdgUA64lRHzQRj
63pFLvQZDCoFjkX4cQ553L,How Many,1176,"Guapdad 4000,!llmind",03/19/2021,205124,42,trey.mcmillon,2021-12-02T00:07:12Z,"cali rap,oakland hip hop,pop rap,scam rap,trap soul,underground hip hop,vapor trap",0.83,0.492,6,-8.611,0,0.0482,0.197,0.000071,0.257,0.619,102.994,4,2021,41UsNnbA7eDB3yVhEBu4ul
6aDsgHPZsMztSbZernzlF8,Someday,Human (Deluxe),OneRepublic,08/27/2021,187888,81,molly.verrone,2021-12-03T17:52:54Z,"dance pop,neo mellow,piano rock,pop,pop rock",0.576,0.679,0,-7.237,1,0.034,0.0311,0,0.323,0.213,121.005,4,2021,4QyoBbMlYdgUA64lRHzQRj
6AwhhAhVLPvaDYmfR4j3bQ,Bonafide (feat. Chiiild),The Juicebox,"Emotional Oranges,Chiiild",06/11/2021,177409,58,trey.mcmillon,2021-11-23T15:51:20Z,"alternative r&b,chill r&b,indie r&b",0.722,0.442,2,-10.362,0,0.0714,0.518,0.0463,0.0486,0.597,97.977,4,2021,41UsNnbA7eDB3yVhEBu4ul
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,Donda,Kanye West,08/29/2021,243187,85,frank.gibase,2021-12-15T01:39:04Z,"chicago rap,rap",0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,4,2021,5NTX91pTinSo9FZyW8WStG
6jezfOPKkARrn1J8AwHTE4,Track X,For the first time,"Black Country, New Road",02/05/2021,284480,52,frank.gibase,2021-02-11T15:04:59Z,"art pop,chamber psych,freak folk,indie rock,london indie,modern alternative rock,uk post-punk revival",0.476,0.378,2,-14.94,1,0.0415,0.893,0.879,0.118,0.304,173.074,3,2021,5NTX91pTinSo9FZyW8WStG
6kzOcTc6tPdVrc5SaHD0PS,This Fractured Mind,This Fractured Mind,Nation of Language,08/05/2021,320980,29,frank.gibase,2021-10-01T22:10:50Z,"brooklyn indie,chamber psych",0.632,0.577,5,-7.472,1,0.0506,0.038,0.443,0.0856,0.906,156.039,4,2021,5NTX91pTinSo9FZyW8WStG
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,I Quit Drinking,"Kelsea Ballerini,LANY",06/09/2021,171200,77,molly.verrone,2021-06-14T16:31:23Z,"contemporary country,country,pop,la pop",0.607,0.418,1,-6.997,1,0.0363,0.394,0,0.182,0.386,95.002,4,2021,4QyoBbMlYdgUA64lRHzQRj
6pYwEd1HNmGaHZvlzw3O6Y,I Hear You Calling,I Hear You Calling,Kevin Morby,12/13/2021,230068,39,frank.gibase,2021-12-13T16:22:25Z,"freak folk,indie folk,indie pop,indie rock,kc indie,modern folk rock",0.637,0.484,7,-11.58,1,0.0285,0.687,0.00706,0.263,0.513,120.065,4,2021,5NTX91pTinSo9FZyW8WStG
6s3UHVDqqqNHa1HyynG4VI,SYNCOPATE,SYNCOPATE,MICHELLE,09/14/2021,118168,59,trey.mcmillon,2021-11-23T15:51:27Z,"bedroom pop,indie pop,indie r&b",0.853,0.654,9,-5.614,0,0.0789,0.0106,0.00283,0.102,0.685,104.012,4,2021,41UsNnbA7eDB3yVhEBu4ul
6snYsavG9vq3C7RGN98dst,Gang Signs (feat. ScHoolboy Q),Gang Signs (feat. ScHoolboy Q),"Freddie Gibbs,ScHoolboy Q",02/05/2021,166840,67,trey.mcmillon,2021-12-02T00:28:34Z,"alternative hip hop,hip hop,indiana hip hop,rap,southern hip hop,trap,underground hip hop,gangster rap,pop rap",0.626,0.615,1,-6.142,1,0.346,0.265,0,0.0812,0.611,52.145,3,2021,41UsNnbA7eDB3yVhEBu4ul
6VFKuuqSbA1GpMEosUgTwQ,Nobody But You,Nobody But You,"Sonder,Jorja Smith",04/09/2021,213214,76,trey.mcmillon,2021-12-08T15:54:52Z,"alternative r&b,r&b,dance pop,pop,uk contemporary r&b",0.637,0.299,7,-11.314,1,0.0366,0.742,0,0.359,0.364,83.872,4,2021,41UsNnbA7eDB3yVhEBu4ul
6w8XLI2OnMRxwYi5SX5YGZ,Spud Infinity,No Reason / Spud Infinity,Big Thief,12/14/2021,334802,40,frank.gibase,2021-12-15T01:18:22Z,"art pop,brooklyn indie,indie folk,indie pop,indie rock,small room",0.562,0.633,10,-6.228,1,0.0331,0.157,0.000419,0.16,0.562,132.122,4,2021,5NTX91pTinSo9FZyW8WStG
6y6bUurXB0FfhddEU5Qch0,The Only Heartbreaker,The Only Heartbreaker,Mitski,11/09/2021,184549,72,frank.gibase,2021-11-10T23:44:50Z,"brooklyn indie,indie pop",0.477,0.747,11,-7.188,1,0.0333,0.00437,0.011,0.158,0.578,150.997,4,2021,5NTX91pTinSo9FZyW8WStG
6yWn9RKfL1il1b4hFe6H1i,Something Tells Me,Thrilled To Be Here,BAILEN,04/26/2019,241120,58,molly.verrone,2021-04-20T23:31:42Z,,0.663,0.381,5,-9.129,0,0.0346,0.362,0.000321,0.131,0.24,120.057,4,2021,4QyoBbMlYdgUA64lRHzQRj
75QktuEju5vz9lyXiLaUao,New Again,Donda,Kanye West,08/29/2021,183296,71,trey.mcmillon,2021-12-15T00:19:20Z,"chicago rap,rap",0.67,0.675,6,-4.624,0,0.179,0.0581,0,0.433,0.263,90.948,4,2021,41UsNnbA7eDB3yVhEBu4ul
7888F1QWPTn4cPbuknNV4T,HIT EM WHERE IT HURTS,HIT EM WHERE IT HURTS,PawPaw Rod,09/18/2020,165499,67,trey.mcmillon,2021-12-02T00:04:21Z,indie r&b,0.779,0.721,6,-6.371,1,0.214,0.122,0.00252,0.0765,0.822,178.046,4,2021,41UsNnbA7eDB3yVhEBu4ul
7fjNxhYa8qXGhrrJhY3hZL,Bound (with Blood Orange),Bound (with Blood Orange),"Wet,Blood Orange",10/20/2021,220332,59,trey.mcmillon,2021-12-02T00:13:29Z,"alternative r&b,art pop,brooklyn indie,electropop,indie pop,indie poptimism,nyc pop,vapor soul,chillwave,indie soul,metropopolis",0.629,0.515,10,-10.128,0,0.0785,0.172,0.133,0.144,0.27,191.706,4,2021,41UsNnbA7eDB3yVhEBu4ul
7fRCD4vVNpCy91Y3zxNMUl,Stop Making This Hurt,Take the Sadness Out of Saturday Night,Bleachers,07/30/2021,199626,58,trey.mcmillon,2021-12-15T02:02:01Z,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop rock",0.669,0.885,0,-4.735,1,0.0438,0.0393,0,0.264,0.825,109.24,4,2021,41UsNnbA7eDB3yVhEBu4ul
7hINOWdRK2rAWDKmjXTHth,Paprika,Jubilee,Japanese Breakfast,06/04/2021,220316,25,frank.gibase,2021-06-14T18:52:14Z,"art pop,eugene indie,indie pop,philly indie",0.505,0.705,4,-5.477,1,0.0333,0.0209,0,0.304,0.413,120.073,4,2021,5NTX91pTinSo9FZyW8WStG
7zLMYtNJcabv4h4wBnjNQI,M3tamorphosis (feat. Kid Cudi),Whole Lotta Red,"Playboi Carti,Kid Cudi",12/25/2020,312256,72,frank.gibase,2021-01-13T14:59:01Z,"atl hip hop,plugg,rap,trap,hip hop,ohio hip hop,pop rap",0.657,0.604,0,-6.045,1,0.0374,0.0213,0,0.156,0.122,73.933,4,2021,5NTX91pTinSo9FZyW8WStG
7zTBtHMIKYn9RA3bx9Sq9q,star-crossed,star-crossed,Kacey Musgraves,08/23/2021,199226,37,frank.gibase,2021-08-23T19:46:28Z,"contemporary country,country dawn,pop,texas country",0.378,0.441,2,-9.142,0,0.0355,0.709,0.00288,0.0887,0.158,105.905,4,2021,5NTX91pTinSo9FZyW8WStG
0BiqmkasE5FdrChwKfVp8X,Bigger Than The Whole Sky,Midnights (3am Edition),Taylor Swift,10/22/2022,218502,85,molly.verrone,2022-12-08T18:28:54Z,pop,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71,4,2022,72MsjN8SKouSf5yt8XcOk8
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",03/04/2022,206070,83,molly.verrone,2022-12-08T18:40:26Z,"dance pop,pop,post-teen pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4,2022,72MsjN8SKouSf5yt8XcOk8
0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,When You're Gone,Shawn Mendes,03/31/2022,172266,81,molly.verrone,2022-04-01T16:07:00Z,"canadian pop,dance pop,pop,viral pop",0.603,0.691,5,-5.805,1,0.0372,0.0248,0,0.583,0.577,147.148,4,2022,72MsjN8SKouSf5yt8XcOk8
0X6hQ8VqX1bKNn5eyT9sNF,Holding Back,Serpentina,BANKS,04/08/2022,232758,54,trey.mcmillon,2022-12-12T03:15:41Z,electropop,0.333,0.746,1,-3.615,0,0.171,0.0126,0,0.352,0.341,187.516,4,2022,3szGfOlC6IAzXTnuhlEg0v
0Yc0ziTsyjahYqlWXVXlTU,BAILÉ CON MI EX,BAILÉ CON MI EX,Becky G,05/10/2022,161880,71,molly.verrone,2022-05-13T18:58:13Z,"dance pop,latin pop,latin viral pop,pop,rap latina,reggaeton",0.761,0.784,4,-4.977,1,0.133,0.15,0,0.125,0.691,114.93,4,2022,72MsjN8SKouSf5yt8XcOk8
0YMe6PHRbeDcN7KJdCG0bW,The Dress,Absolutely,Dijon,11/05/2021,184767,70,trey.mcmillon,2022-12-12T03:15:41Z,"bedroom soul,indie r&b",0.747,0.531,8,-5.99,1,0.0477,0.266,0.0000018,0.192,0.785,88.009,4,2022,3szGfOlC6IAzXTnuhlEg0v
14dJexYlvd3t3XAtD1pYW1,Oh Caroline,Being Funny In A Foreign Language,The 1975,10/14/2022,212568,77,trey.mcmillon,2022-12-12T03:15:41Z,"modern alternative rock,modern rock,pop,rock",0.646,0.85,2,-5.466,1,0.0428,0.363,0.0000401,0.0994,0.819,96.538,4,2022,3szGfOlC6IAzXTnuhlEg0v
1dTkx1nSrcMSUoGffsn07A,Anxious - Bonus Track,The Loneliest Time,Carly Rae Jepsen,10/21/2022,177466,59,trey.mcmillon,2022-12-12T03:15:41Z,"canadian pop,dance pop,electropop,pop,post-teen pop",0.69,0.71,8,-5.819,1,0.0338,0.000484,0.0208,0.104,0.515,115.088,4,2022,3szGfOlC6IAzXTnuhlEg0v
1fgMGkGIzpjpwsqp85FDJP,Change the Locks,Hold On Baby,King Princess,07/29/2022,269784,49,trey.mcmillon,2022-12-12T03:15:41Z,"alt z,art pop,electropop,indie pop,indie poptimism,nyc pop,pop",0.589,0.505,5,-7.803,1,0.0305,0.513,0,0.119,0.279,108.968,4,2022,3szGfOlC6IAzXTnuhlEg0v
1jgkW7D0uUveWxfRPNC2PY,Lovesick,Lovesick,"Haydon,Zach Paradis",09/30/2022,168688,22,molly.verrone,2022-12-08T18:14:25Z,,0.563,0.373,9,-12.575,1,0.0351,0.764,0.0000023,0.201,0.315,121.772,4,2022,72MsjN8SKouSf5yt8XcOk8
1K9yH9EpJsH2kXWX4ozH68,New Shapes (feat. Christine and the Queens and Caroline Polachek),CRASH,"Charli XCX,Christine and the Queens,Caroline Polachek",03/18/2022,200687,58,trey.mcmillon,2022-12-12T03:15:41Z,"art pop,candy pop,dance pop,electropop,metropopolis,pop,post-teen pop,uk pop,electro-pop francais,shimmer pop,escape room,indie pop,indietronica",0.735,0.74,0,-4.929,1,0.0552,0.111,0,0.032,0.553,107.061,4,2022,3szGfOlC6IAzXTnuhlEg0v
1Ol7rmDYnjXadnWaEvY9em,Adonis - feat. KIRBY,Adonis,"Adi Oasis,KIRBY",11/16/2022,219146,57,trey.mcmillon,2022-12-12T05:17:59Z,"alternative r&b,indie r&b,indie soul,neo soul,chill r&b,high vibe,indie triste",0.491,0.725,6,-4.915,0,0.11,0.0491,0.0000191,0.176,0.761,168.144,4,2022,3szGfOlC6IAzXTnuhlEg0v
